,ID,fsID,start,end,salience,fold,Class,class
2111,159701-6-4-0,159701,7.336318,9.650942,1,5,6,gun_shot
2112,159701-6-5-0,159701,9.650942,12.093712,1,5,6,gun_shot
2113,159701-6-6-0,159701,12.093712,14.112,1,5,6,gun_shot
2114,159702-6-0-0,159702,0,0.597821,1,6,6,gun_shot
2115,159702-6-1-0,159702,0.597821,1.174665,1,6,6,gun_shot
2116,159702-6-2-0,159702,1.174665,1.76899,1,6,6,gun_shot
2117,159702-6-3-0,159702,1.76899,2.405267,1,6,6,gun_shot
2118,159702-6-4-0,159702,2.405267,3.003087,1,6,6,gun_shot
2119,159702-6-5-0,159702,3.003087,3.621884,1,6,6,gun_shot
2120,159702-6-6-0,159702,3.621884,5.705516,1,6,6,gun_shot
2121,159703-6-0-0,159703,0,1.872,1,5,6,gun_shot
2122,159704-6-0-0,159704,0.125348,2.096345,1,6,6,gun_shot
2123,159705-6-0-0,159705,0.071101,1.387787,1,7,6,gun_shot
2124,159706-6-0-0,159706,0.195647,1.825444,1,8,6,gun_shot
2125,159708-6-0-0,159708,0,0.339735,1,7,6,gun_shot
2126,159708-6-1-0,159708,0.339735,0.625168,1,7,6,gun_shot
2127,159708-6-2-0,159708,0.625168,0.914779,1,7,6,gun_shot
2128,159708-6-3-0,159708,0.914779,1.214135,1,7,6,gun_shot
2129,159708-6-4-0,159708,1.214135,1.516277,1,7,6,gun_shot
2130,159708-6-5-0,159708,1.516277,1.822596,1,7,6,gun_shot
2131,159708-6-6-0,159708,1.822596,2.453333,1,7,6,gun_shot
2132,159710-6-0-0,159710,0.031546,1.204005,1,2,6,gun_shot
2133,159738-8-0-0,159738,0.746987,4.746987,2,1,8,siren
2134,159738-8-0-1,159738,1.246987,5.246987,2,1,8,siren
2135,159738-8-0-10,159738,5.746987,9.746987,2,1,8,siren
2136,159738-8-0-11,159738,6.246987,10.246987,2,1,8,siren
2137,159738-8-0-12,159738,6.746987,10.746987,2,1,8,siren
2138,159738-8-0-13,159738,7.246987,11.246987,2,1,8,siren
2139,159738-8-0-14,159738,7.746987,11.746987,2,1,8,siren
2140,159738-8-0-15,159738,8.246987,12.246987,2,1,8,siren
2141,159738-8-0-16,159738,8.746987,12.746987,2,1,8,siren
2142,159738-8-0-17,159738,9.246987,13.246987,2,1,8,siren
2143,159738-8-0-18,159738,9.746987,13.746987,2,1,8,siren
2144,159738-8-0-19,159738,10.246987,14.246987,2,1,8,siren
2145,159738-8-0-2,159738,1.746987,5.746987,2,1,8,siren
2146,159738-8-0-3,159738,2.246987,6.246987,2,1,8,siren
2147,159738-8-0-4,159738,2.746987,6.746987,2,1,8,siren
2148,159738-8-0-5,159738,3.246987,7.246987,2,1,8,siren
2149,159738-8-0-6,159738,3.746987,7.746987,2,1,8,siren
2150,159738-8-0-7,159738,4.246987,8.246987,2,1,8,siren
2151,159738-8-0-8,159738,4.746987,8.746987,2,1,8,siren
2152,159738-8-0-9,159738,5.246987,9.246987,2,1,8,siren
2153,159743-8-0-0,159743,1.313835,5.313835,1,2,8,siren
2154,159747-8-0-0,159747,2.283772,6.283772,2,2,8,siren
2155,159747-8-0-1,159747,2.783772,6.783772,2,2,8,siren
2156,159747-8-0-10,159747,7.283772,11.283772,2,2,8,siren
2157,159747-8-0-11,159747,7.783772,11.783772,2,2,8,siren
2158,159747-8-0-12,159747,8.283772,12.283772,2,2,8,siren
2159,159747-8-0-13,159747,8.783772,12.783772,2,2,8,siren
2160,159747-8-0-14,159747,9.283772,13.283772,2,2,8,siren
2161,159747-8-0-15,159747,9.783772,13.783772,2,2,8,siren
2162,159747-8-0-16,159747,10.283772,14.283772,2,2,8,siren
2163,159747-8-0-17,159747,10.783772,14.783772,2,2,8,siren
2164,159747-8-0-18,159747,11.283772,15.283772,2,2,8,siren
2165,159747-8-0-19,159747,11.783772,15.783772,2,2,8,siren
2166,159747-8-0-2,159747,3.283772,7.283772,2,2,8,siren
2167,159747-8-0-20,159747,12.283772,16.283772,2,2,8,siren
2168,159747-8-0-21,159747,12.783772,16.783772,2,2,8,siren
2169,159747-8-0-3,159747,3.783772,7.783772,2,2,8,siren
2170,159747-8-0-4,159747,4.283772,8.283772,2,2,8,siren
2171,159747-8-0-5,159747,4.783772,8.783772,2,2,8,siren
2172,159747-8-0-6,159747,5.283772,9.283772,2,2,8,siren
2173,159747-8-0-7,159747,5.783772,9.783772,2,2,8,siren
2174,159747-8-0-8,159747,6.283772,10.283772,2,2,8,siren
2175,159747-8-0-9,159747,6.783772,10.783772,2,2,8,siren
2176,159750-8-0-0,159750,0.749887,4.749887,1,2,8,siren
2177,159750-8-0-1,159750,1.249887,5.249887,1,2,8,siren
2178,159750-8-0-2,159750,1.749887,5.749887,1,2,8,siren
2179,159750-8-0-3,159750,2.249887,6.249887,1,2,8,siren
2180,159750-8-0-4,159750,2.749887,6.749887,1,2,8,siren
2181,159750-8-0-5,159750,3.249887,7.249887,1,2,8,siren
2182,159750-8-0-6,159750,3.749887,7.749887,1,2,8,siren
2183,159750-8-0-7,159750,4.249887,8.249887,1,2,8,siren
2184,159750-8-0-8,159750,4.749887,8.749887,1,2,8,siren
2185,159751-8-0-0,159751,1.150495,5.150495,2,4,8,siren
2186,159751-8-0-1,159751,1.650495,5.650495,2,4,8,siren
2187,159751-8-0-10,159751,6.150495,10.150495,2,4,8,siren
2188,159751-8-0-11,159751,6.650495,10.650495,2,4,8,siren
2189,159751-8-0-12,159751,7.150495,11.150495,2,4,8,siren
2190,159751-8-0-13,159751,7.650495,11.650495,2,4,8,siren
2191,159751-8-0-14,159751,8.150495,12.150495,2,4,8,siren
2192,159751-8-0-15,159751,8.650495,12.650495,2,4,8,siren
2193,159751-8-0-16,159751,9.150495,13.150495,2,4,8,siren
2194,159751-8-0-17,159751,9.650495,13.650495,2,4,8,siren
2195,159751-8-0-18,159751,10.150495,14.150495,2,4,8,siren
2196,159751-8-0-19,159751,10.650495,14.650495,2,4,8,siren
2197,159751-8-0-2,159751,2.150495,6.150495,2,4,8,siren
2198,159751-8-0-20,159751,11.150495,15.150495,2,4,8,siren
2199,159751-8-0-21,159751,11.650495,15.650495,2,4,8,siren
2200,159751-8-0-3,159751,2.650495,6.650495,2,4,8,siren
2201,159751-8-0-4,159751,3.150495,7.150495,2,4,8,siren
2202,159751-8-0-5,159751,3.650495,7.650495,2,4,8,siren
2203,159751-8-0-6,159751,4.150495,8.150495,2,4,8,siren
2204,159751-8-0-7,159751,4.650495,8.650495,2,4,8,siren
2205,159751-8-0-8,159751,5.150495,9.150495,2,4,8,siren
2206,159751-8-0-9,159751,5.650495,9.650495,2,4,8,siren
2207,159752-8-0-0,159752,0,4,2,4,8,siren
2208,159752-8-0-1,159752,0.5,4.5,2,4,8,siren
2209,159752-8-0-10,159752,5,9,2,4,8,siren
2210,159752-8-0-11,159752,5.5,9.5,2,4,8,siren
2211,159752-8-0-12,159752,6,10,2,4,8,siren
2212,159752-8-0-2,159752,1,5,2,4,8,siren
2213,159752-8-0-3,159752,1.5,5.5,2,4,8,siren
2214,159752-8-0-4,159752,2,6,2,4,8,siren
2215,159752-8-0-5,159752,2.5,6.5,2,4,8,siren
2216,159752-8-0-6,159752,3,7,2,4,8,siren
2217,159752-8-0-7,159752,3.5,7.5,2,4,8,siren
2218,159752-8-0-8,159752,4,8,2,4,8,siren
2219,159752-8-0-9,159752,4.5,8.5,2,4,8,siren
2220,159752-8-1-0,159752,29.505959,30.471468,2,4,8,siren
2221,159752-8-2-0,159752,36.303143,40.303143,2,4,8,siren
2222,159752-8-2-1,159752,36.803143,40.803143,2,4,8,siren
2223,159752-8-2-2,159752,37.303143,41.303143,2,4,8,siren
2224,159752-8-2-3,159752,37.803143,41.803143,2,4,8,siren
2225,159753-8-0-0,159753,0.579589,4.579589,1,4,8,siren
2226,159753-8-0-1,159753,1.079589,5.079589,1,4,8,siren
2227,159753-8-0-2,159753,1.579589,5.579589,1,4,8,siren
2228,159753-8-0-3,159753,2.079589,6.079589,1,4,8,siren
2229,159753-8-0-4,159753,2.579589,6.579589,1,4,8,siren
2230,159753-8-0-5,159753,3.079589,7.079589,1,4,8,siren
2231,159753-8-0-6,159753,3.579589,7.579589,1,4,8,siren
2232,159754-8-0-0,159754,0.265065,1.34189,1,5,8,siren
2233,159754-8-1-0,159754,5.616059,6.311854,1,5,8,siren
2234,159754-8-2-0,159754,9.989627,10.552889,1,5,8,siren
2235,159754-8-3-0,159754,10.900787,13.915898,1,5,8,siren
2236,159754-8-4-0,159754,15.357188,19.357188,1,5,8,siren
2237,159761-0-0-0,159761,0,4,2,3,0,air_conditioner
2238,159761-0-0-1,159761,0.5,4.5,2,3,0,air_conditioner
2239,159761-0-0-2,159761,1,5,2,3,0,air_conditioner
2240,159761-0-0-3,159761,1.5,5.5,2,3,0,air_conditioner
2241,159761-0-0-4,159761,2,6,2,3,0,air_conditioner
2242,159761-0-0-5,159761,2.5,6.5,2,3,0,air_conditioner
2243,159761-0-0-6,159761,3,7,2,3,0,air_conditioner
2244,159761-0-0-7,159761,3.5,7.5,2,3,0,air_conditioner
2245,159761-0-0-8,159761,4,8,2,3,0,air_conditioner
2246,160009-2-0-1,160009,0.5,4.5,1,1,2,children_playing
2247,160009-2-0-11,160009,5.5,9.5,1,1,2,children_playing
2248,160009-2-0-22,160009,11,15,1,1,2,children_playing
2249,160009-2-0-30,160009,15,19,1,1,2,children_playing
2250,160009-2-0-31,160009,15.5,19.5,1,1,2,children_playing
2251,160009-2-0-47,160009,23.5,27.5,1,1,2,children_playing
2252,160009-2-0-5,160009,2.5,6.5,1,1,2,children_playing
2253,160009-2-0-50,160009,25,29,1,1,2,children_playing
2254,160010-2-0-19,160010,9.5,13.5,1,5,2,children_playing
2255,160010-2-0-21,160010,10.5,14.5,1,5,2,children_playing
2256,160010-2-0-30,160010,15,19,1,5,2,children_playing
2257,160010-2-0-32,160010,16,20,1,5,2,children_playing
2258,160010-2-0-33,160010,16.5,20.5,1,5,2,children_playing
2259,160010-2-0-37,160010,18.5,22.5,1,5,2,children_playing
2260,160010-2-0-38,160010,19,23,1,5,2,children_playing
2261,160010-2-0-49,160010,24.5,28.5,1,5,2,children_playing
2262,160011-2-0-0,160011,2.084127,6.084127,2,2,2,children_playing
2263,160011-2-0-1,160011,2.584127,6.584127,2,2,2,children_playing
2264,160011-2-0-12,160011,8.084127,12.084127,2,2,2,children_playing
2265,160011-2-0-3,160011,3.584127,7.584127,2,2,2,children_playing
2266,160011-2-0-34,160011,19.084127,23.084127,2,2,2,children_playing
2267,160011-2-0-5,160011,4.584127,8.584127,2,2,2,children_playing
2268,160011-2-0-7,160011,5.584127,9.584127,2,2,2,children_playing
2269,160011-2-0-9,160011,6.584127,10.584127,2,2,2,children_playing
2270,160016-2-0-13,160016,6.5,10.5,2,8,2,children_playing
2271,160016-2-0-25,160016,12.5,16.5,2,8,2,children_playing
2272,160016-2-0-26,160016,13,17,2,8,2,children_playing
2273,160016-2-0-37,160016,18.5,22.5,2,8,2,children_playing
2274,160016-2-0-40,160016,20,24,2,8,2,children_playing
2275,160016-2-0-5,160016,2.5,6.5,2,8,2,children_playing
2276,160016-2-0-8,160016,4,8,2,8,2,children_playing
2277,160092-3-0-0,160092,0.013784,0.142207,1,2,3,dog_bark
2278,160093-3-0-0,160093,0.015691,0.135517,1,3,3,dog_bark
2279,160094-3-0-0,160094,0.120695,0.313453,1,1,3,dog_bark
2280,160366-3-0-13,160366,6.5,10.5,1,2,3,dog_bark
2281,160366-3-0-4,160366,2,6,1,2,3,dog_bark
2282,160366-3-0-7,160366,3.5,7.5,1,2,3,dog_bark
2283,160366-3-0-8,160366,4,8,1,2,3,dog_bark
2284,160575-3-0-0,160575,1.351494,2.38668,2,6,3,dog_bark
2285,160575-3-1-0,160575,3.450622,4.514564,2,6,3,dog_bark
2286,160575-3-4-0,160575,11.185766,12.537259,2,6,3,dog_bark
2287,160575-3-7-0,160575,17.540661,18.863399,2,6,3,dog_bark
2288,161010-1-0-0,161010,123.329283,125.091034,2,4,1,car_horn
2289,161010-1-1-0,161010,147.124081,148.444179,2,4,1,car_horn
2290,161010-1-2-0,161010,148.909412,149.647969,2,4,1,car_horn
2291,161010-1-3-0,161010,274.678649,277.041262,2,4,1,car_horn
2292,161129-4-0-1,161129,8.775687,12.775687,1,8,4,drilling
2293,161129-4-0-10,161129,13.275687,17.275687,1,8,4,drilling
2294,161129-4-0-11,161129,13.775687,17.775687,1,8,4,drilling
2295,161129-4-0-12,161129,14.275687,18.275687,1,8,4,drilling
2296,161129-4-0-13,161129,14.775687,18.775687,1,8,4,drilling
2297,161129-4-0-15,161129,15.775687,19.775687,1,8,4,drilling
2298,161129-4-0-16,161129,16.275687,20.275687,1,8,4,drilling
2299,161129-4-0-19,161129,17.775687,21.775687,1,8,4,drilling
2300,161129-4-0-2,161129,9.275687,13.275687,1,8,4,drilling
2301,161129-4-0-20,161129,18.275687,22.275687,1,8,4,drilling
2302,161129-4-0-3,161129,9.775687,13.775687,1,8,4,drilling
2303,161129-4-0-4,161129,10.275687,14.275687,1,8,4,drilling
2304,161129-4-0-5,161129,10.775687,14.775687,1,8,4,drilling
2305,161129-4-0-6,161129,11.275687,15.275687,1,8,4,drilling
2306,161129-4-0-7,161129,11.775687,15.775687,1,8,4,drilling
2307,161129-4-0-8,161129,12.275687,16.275687,1,8,4,drilling
2308,161129-4-0-9,161129,12.775687,16.775687,1,8,4,drilling
2309,161195-6-0-0,161195,0,0.799932,1,3,6,gun_shot
2310,161702-9-0-26,161702,13,17,1,1,9,street_music
2311,161702-9-0-30,161702,15,19,1,1,9,street_music
2312,161702-9-0-37,161702,18.5,22.5,1,1,9,street_music
2313,161702-9-0-45,161702,22.5,26.5,1,1,9,street_music
2314,161702-9-0-6,161702,3,7,1,1,9,street_music
2315,161702-9-0-8,161702,4,8,1,1,9,street_music
2316,161922-3-1-4,161922,45.118484,49.118484,2,6,3,dog_bark
2317,161922-3-1-5,161922,45.618484,49.618484,2,6,3,dog_bark
2318,161922-3-1-6,161922,46.118484,50.118484,2,6,3,dog_bark
2319,161922-3-2-0,161922,66.58268,69.969265,2,6,3,dog_bark
2320,161923-3-0-0,161923,0,4,1,6,3,dog_bark
2321,161923-3-0-12,161923,6,10,1,6,3,dog_bark
2322,161923-3-0-19,161923,9.5,13.5,1,6,3,dog_bark
2323,161923-3-0-5,161923,2.5,6.5,1,6,3,dog_bark
2324,162103-0-0-0,162103,0,4,1,8,0,air_conditioner
2325,162103-0-0-1,162103,0.5,4.5,1,8,0,air_conditioner
2326,162103-0-0-10,162103,5,9,1,8,0,air_conditioner
2327,162103-0-0-11,162103,5.5,9.5,1,8,0,air_conditioner
2328,162103-0-0-12,162103,6,10,1,8,0,air_conditioner
2329,162103-0-0-13,162103,6.5,10.5,1,8,0,air_conditioner
2330,162103-0-0-14,162103,7,11,1,8,0,air_conditioner
2331,162103-0-0-15,162103,7.5,11.5,1,8,0,air_conditioner
2332,162103-0-0-16,162103,8,12,1,8,0,air_conditioner
2333,162103-0-0-17,162103,8.5,12.5,1,8,0,air_conditioner
2334,162103-0-0-2,162103,1,5,1,8,0,air_conditioner
2335,162103-0-0-3,162103,1.5,5.5,1,8,0,air_conditioner
2336,162103-0-0-4,162103,2,6,1,8,0,air_conditioner
2337,162103-0-0-5,162103,2.5,6.5,1,8,0,air_conditioner
2338,162103-0-0-6,162103,3,7,1,8,0,air_conditioner
2339,162103-0-0-7,162103,3.5,7.5,1,8,0,air_conditioner
2340,162103-0-0-8,162103,4,8,1,8,0,air_conditioner
2341,162103-0-0-9,162103,4.5,8.5,1,8,0,air_conditioner
2342,162318-2-0-17,162318,8.5,12.5,1,5,2,children_playing
2343,162318-2-0-25,162318,12.5,16.5,1,5,2,children_playing
2344,162318-2-0-34,162318,17,21,1,5,2,children_playing
2345,162318-2-0-38,162318,19,23,1,5,2,children_playing
2346,162318-2-0-39,162318,19.5,23.5,1,5,2,children_playing
2347,162318-2-0-40,162318,20,24,1,5,2,children_playing
2348,162318-2-0-55,162318,27.5,31.5,1,5,2,children_playing
2349,162318-2-0-7,162318,3.5,7.5,1,5,2,children_playing
2350,162431-6-0-0,162431,0,1.081659,1,3,6,gun_shot
2351,162431-6-1-0,162431,1.787897,2.884424,1,3,6,gun_shot
2352,162431-6-2-0,162431,4.449299,5.084913,1,3,6,gun_shot
2353,162431-6-3-0,162431,5.497504,6.333839,1,3,6,gun_shot
2354,162432-6-0-0,162432,0.786751,1.846456,1,5,6,gun_shot
2355,162432-6-1-0,162432,3.130947,4.222765,1,5,6,gun_shot
2356,162432-6-10-0,162432,23.907591,24.903071,1,5,6,gun_shot
2357,162432-6-11-0,162432,24.903071,25.86644,1,5,6,gun_shot
2358,162432-6-12-0,162432,25.86644,26.877976,1,5,6,gun_shot
2359,162432-6-13-0,162432,26.877976,27.712896,1,5,6,gun_shot
2360,162432-6-14-0,162432,27.712896,28.290917,1,5,6,gun_shot
2361,162432-6-2-0,162432,5.250357,6.326119,1,5,6,gun_shot
2362,162432-6-3-0,162432,9.93875,11.078736,1,5,6,gun_shot
2363,162432-6-4-0,162432,13.310539,14.338132,1,5,6,gun_shot
2364,162432-6-5-0,162432,16.345149,17.420911,1,5,6,gun_shot
2365,162432-6-6-0,162432,18.014988,19.219198,1,5,6,gun_shot
2366,162432-6-7-0,162432,19.363703,20.519745,1,5,6,gun_shot
2367,162432-6-8-0,162432,21.338609,22.41437,1,5,6,gun_shot
2368,162432-6-9-0,162432,22.41437,23.779142,1,5,6,gun_shot
2369,162433-6-0-0,162433,0.027122,0.672627,1,8,6,gun_shot
2370,162433-6-1-0,162433,0.753993,1.253039,1,8,6,gun_shot
2371,162433-6-2-0,162433,1.309995,1.743948,1,8,6,gun_shot
2372,162433-6-3-0,162433,1.776495,2.240282,1,8,6,gun_shot
2373,162433-6-4-0,162433,2.256555,2.793572,1,8,6,gun_shot
2374,162433-6-5-0,162433,2.82883,3.338725,1,8,6,gun_shot
2375,162433-6-6-0,162433,3.371272,3.905576,1,8,6,gun_shot
2376,162433-6-7-0,162433,3.905576,4.347666,1,8,6,gun_shot
2377,162433-6-8-0,162433,4.347666,4.778906,1,8,6,gun_shot
2378,162434-6-0-0,162434,0.354842,1.173267,1,6,6,gun_shot
2379,162434-6-1-0,162434,1.549094,2.283579,1,6,6,gun_shot
2380,162434-6-2-0,162434,2.525863,3.361458,1,6,6,gun_shot
2381,162435-6-0-0,162435,0,0.716105,1,4,6,gun_shot
2382,162435-6-1-0,162435,0.77919,1.495295,1,4,6,gun_shot
2383,162435-6-2-0,162435,1.699896,2.27278,1,4,6,gun_shot
2384,162435-6-3-0,162435,2.27278,3.004229,1,4,6,gun_shot
2385,162436-6-0-0,162436,0,1.796802,1,3,6,gun_shot
2386,162540-1-0-0,162540,1.25562,1.618235,1,1,1,car_horn
2387,162540-1-1-0,162540,5.888426,6.202331,1,1,1,car_horn
2388,162540-1-2-0,162540,10.207327,10.672773,1,1,1,car_horn
2389,162541-1-0-0,162541,1.271857,1.758951,1,2,1,car_horn
2390,162541-1-1-0,162541,5.899251,6.34846,1,2,1,car_horn
2391,162541-1-2-0,162541,10.228976,10.667361,1,2,1,car_horn
2392,162702-1-0-0,162702,0,0.105962,1,6,1,car_horn
2393,162702-1-1-0,162702,0.452485,1.298459,2,6,1,car_horn
2394,162703-1-0-0,162703,0.432845,1.592012,2,1,1,car_horn
2395,162728-1-0-0,162728,2.778806,3.200719,1,7,1,car_horn
2396,163460-6-0-0,163460,0,0.672222,1,2,6,gun_shot
2397,164053-8-0-0,164053,0,4,2,1,8,siren
2398,164053-8-1-0,164053,13.783876,17.783876,2,1,8,siren
2399,164053-8-2-0,164053,21.660377,25.660377,2,1,8,siren
2400,164053-8-2-1,164053,22.160377,26.160377,2,1,8,siren
2401,164053-8-2-2,164053,22.660377,26.660377,2,1,8,siren
2402,164053-8-2-3,164053,23.160377,27.160377,2,1,8,siren
2403,164053-8-3-0,164053,49.276156,53.276156,2,1,8,siren
2404,164311-3-0-0,164311,1.001261,5.001261,1,6,3,dog_bark
2405,164311-3-1-0,164311,7.174174,10.683181,1,6,3,dog_bark
2406,164312-3-0-0,164312,0,3.450579,1,1,3,dog_bark
2407,164312-3-1-0,164312,6.182287,8.171162,1,1,3,dog_bark
2408,164312-3-3-0,164312,22.380838,24.058202,1,1,3,dog_bark
2409,164312-3-4-0,164312,25.711605,27.412932,1,1,3,dog_bark
2410,164344-9-0-0,164344,0,4,1,5,9,street_music
2411,164344-9-0-26,164344,13,17,1,5,9,street_music
2412,164344-9-0-38,164344,19,23,1,5,9,street_music
2413,164344-9-0-39,164344,19.5,23.5,1,5,9,street_music
2414,164344-9-0-40,164344,20,24,1,5,9,street_music
2415,164344-9-0-44,164344,22,26,1,5,9,street_music
2416,164626-1-0-0,164626,0.811901,1.586686,1,8,1,car_horn
2417,164627-1-0-0,164627,0.306819,1.804998,1,7,1,car_horn
2418,164667-6-0-0,164667,0.056354,0.80246,1,5,6,gun_shot
2419,164782-8-0-0,164782,52.812932,56.812932,2,5,8,siren
2420,164782-8-0-1,164782,53.312932,57.312932,2,5,8,siren
2421,164782-8-0-2,164782,53.812932,57.812932,2,5,8,siren
2422,164782-8-0-3,164782,54.312932,58.312932,2,5,8,siren
2423,164782-8-0-4,164782,54.812932,58.812932,2,5,8,siren
2424,164782-8-0-5,164782,55.312932,59.312932,2,5,8,siren
2425,164782-8-0-6,164782,55.812932,59.812932,2,5,8,siren
2426,164782-8-0-7,164782,56.312932,60.312932,2,5,8,siren
2427,164797-2-0-16,164797,42.169581,46.169581,2,7,2,children_playing
2428,164797-2-0-29,164797,48.669581,52.669581,2,7,2,children_playing
2429,164797-2-0-32,164797,50.169581,54.169581,2,7,2,children_playing
2430,164797-2-0-44,164797,56.169581,60.169581,2,7,2,children_playing
2431,164797-2-0-47,164797,57.669581,61.669581,2,7,2,children_playing
2432,164797-2-0-50,164797,59.169581,63.169581,2,7,2,children_playing
2433,164797-2-0-8,164797,38.169581,42.169581,2,7,2,children_playing
2434,165039-7-0-0,165039,20.720467,24.720467,1,3,7,jackhammer
2435,165039-7-1-0,165039,28.548199,32.462065,1,3,7,jackhammer
2436,165039-7-10-0,165039,128.466896,132.466896,1,3,7,jackhammer
2437,165039-7-10-1,165039,128.966896,132.966896,1,3,7,jackhammer
2438,165039-7-11-0,165039,142.280541,146.280541,1,3,7,jackhammer
2439,165039-7-12-0,165039,199.146711,203.146711,1,3,7,jackhammer
2440,165039-7-12-1,165039,199.646711,203.646711,1,3,7,jackhammer
2441,165039-7-13-0,165039,206.744216,210.744216,1,3,7,jackhammer
2442,165039-7-14-0,165039,231.839004,234.83196,1,3,7,jackhammer
2443,165039-7-15-0,165039,256.012882,260.012882,1,3,7,jackhammer
2444,165039-7-15-1,165039,256.512882,260.512882,1,3,7,jackhammer
2445,165039-7-16-0,165039,266.373115,270.286981,1,3,7,jackhammer
2446,165039-7-17-0,165039,284.561081,288.561081,1,3,7,jackhammer
2447,165039-7-17-1,165039,285.061081,289.061081,1,3,7,jackhammer
2448,165039-7-2-0,165039,35.224794,39.224794,1,3,7,jackhammer
2449,165039-7-2-1,165039,35.724794,39.724794,1,3,7,jackhammer
2450,165039-7-3-0,165039,47.657074,51.657074,1,3,7,jackhammer
2451,165039-7-4-0,165039,55.254579,59.254579,1,3,7,jackhammer
2452,165039-7-4-1,165039,55.754579,59.754579,1,3,7,jackhammer
2453,165039-7-4-2,165039,56.254579,60.254579,1,3,7,jackhammer
2454,165039-7-5-0,165039,64.92413,68.92413,1,3,7,jackhammer
2455,165039-7-5-1,165039,65.42413,69.42413,1,3,7,jackhammer
2456,165039-7-6-0,165039,74.593681,78.593681,1,3,7,jackhammer
2457,165039-7-6-1,165039,75.093681,79.093681,1,3,7,jackhammer
2458,165039-7-7-0,165039,88.407326,92.321192,1,3,7,jackhammer
2459,165039-7-8-0,165039,95.083921,99.083921,1,3,7,jackhammer
2460,165039-7-8-1,165039,95.583921,99.583921,1,3,7,jackhammer
2461,165039-7-8-2,165039,96.083921,100.083921,1,3,7,jackhammer
2462,165039-7-9-0,165039,119.257799,123.257799,1,3,7,jackhammer
2463,165067-2-0-111,165067,55.5,59.5,2,1,2,children_playing
2464,165067-2-0-112,165067,56,60,2,1,2,children_playing
2465,165067-2-0-35,165067,17.5,21.5,2,1,2,children_playing
2466,165067-2-0-56,165067,28,32,2,1,2,children_playing
2467,165067-2-0-72,165067,36,40,2,1,2,children_playing
2468,165067-2-0-9,165067,4.5,8.5,2,1,2,children_playing
2469,165067-2-0-91,165067,45.5,49.5,2,1,2,children_playing
2470,165192-9-0-118,165192,59,63,1,7,9,street_music
2471,165192-9-0-146,165192,73,77,1,7,9,street_music
2472,165192-9-0-160,165192,80,84,1,7,9,street_music
2473,165192-9-0-5,165192,2.5,6.5,1,7,9,street_music
2474,165192-9-0-76,165192,38,42,1,7,9,street_music
2475,165192-9-0-87,165192,43.5,47.5,1,7,9,street_music
2476,165529-2-0-18,165529,9,13,2,7,2,children_playing
2477,165529-2-0-3,165529,1.5,5.5,2,7,2,children_playing
2478,165529-2-0-6,165529,3,7,2,7,2,children_playing
2479,165529-2-0-70,165529,35,39,2,7,2,children_playing
2480,165529-2-0-73,165529,36.5,40.5,2,7,2,children_playing
2481,165529-2-0-8,165529,4,8,2,7,2,children_playing
2482,165529-2-0-90,165529,45,49,2,7,2,children_playing
2483,165641-4-0-0,165641,0,4,1,6,4,drilling
2484,165641-4-0-1,165641,0.5,4.5,1,6,4,drilling
2485,165642-4-0-0,165642,0,4,1,1,4,drilling
2486,165643-4-0-0,165643,0,4,1,2,4,drilling
2487,165644-4-0-0,165644,0,4,1,7,4,drilling
